Instance,Best,Worst,Average,Std
0.5_0.5_200_20_Roulette_zad1.txt_0.1,4170.0,5405.0,4763.0,360.91688793959196
0.5_0.5_200_20_Roulette_zad2.txt_0.1,3880.0,5045.0,4332.5,319.5954474018677
0.5_0.5_200_20_Roulette_zad3.txt_0.1,18375.0,22355.0,20250.0,1251.323299551319
